timestep,frequency,period,aIndex,aName,x,y,z,scalar,i,j,k,dXB,dYB,dZB,dRoll,dPitch,dYaw
2320,9.920138502910312,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997997701168,0.75360929966,-5.53890378008e-10,-6.70048183604e-11,0.657322645187,9.46995193374e-09,1.65296825116e-08,9.05183696887e-06,5.20109502133e-08,-1.42441024309e-07,-1.04719042778
2321,9.937366433374242,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997997701168,0.787623643875,-2.93465163281e-09,1.3603962401e-09,0.616156637669,1.04364534792e-08,1.40224081235e-08,9.55394534685e-06,-2.2982518999e-08,7.04537512775e-08,-1.04719257355
2322,9.890546888264257,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997996866703,0.818490386009,-3.31221383654e-09,1.02330022234e-09,0.574520289898,1.21117098573e-08,5.89956528074e-09,1.00388879218e-05,2.37662352021e-08,5.43484404147e-08,-1.04719257355
2323,9.905145153938982,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997996628284,0.847992122173,-1.99301530834e-09,6.43273878609e-10,0.530008852482,1.32495037164e-08,-4.67450134156e-10,9.38514494919e-06,1.52266270703e-08,5.78162655529e-08,-1.04719257355
2324,9.932565750524535,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997996628284,0.875075697899,-2.78184342228e-09,3.48372108938e-09,0.483986109495,1.22593775131e-08,-6.57331344911e-09,9.68698168435e-06,1.42250931034e-08,3.93318089209e-08,-1.04719257355
2325,9.918519849790483,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997995734215,0.898976922035,-1.54420731757e-09,-1.4915901847e-09,0.437996029854,1.35101538845e-08,-9.46988798489e-09,9.79855849437e-06,-2.85117671694e-08,2.74606271056e-09,-1.04719257355
2326,9.904466841096072,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997995734215,0.921075999737,-2.85256596122e-09,-2.01285610402e-09,0.389382749796,1.84758253141e-08,-1.19513119401e-08,9.43520626606e-06,-2.8102322247e-08,5.59098012332e-09,-1.04719257355
2327,9.903016966600399,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997995734215,0.940548539162,-1.83423318201e-10,2.57097981793e-10,0.339659422636,2.20433111764e-08,-1.23920420592e-08,9.83718382486e-06,1.86621207376e-07,2.88694337769e-07,-1.04719257355
2328,9.911183891830836,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994959354,0.956883847713,1.9001076268e-09,2.70848787842e-10,0.290470927954,2.08971702165e-08,-1.38768641023e-08,9.55823725235e-06,7.2920954608e-08,-4.35348184169e-08,-1.04719257355
2329,9.863171929857566,232.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994959354,0.971025288105,-6.88527679316e-10,-2.85737522532e-09,0.238976791501,2.30790195843e-08,-1.14383293948e-08,9.37513141253e-06,-5.82295314189e-08,9.0818815579e-08,-1.04719257355
2330,9.93527144728458,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994959354,0.982397735119,2.27634067151e-09,4.11661149613e-09,0.186801373959,1.97506651034e-08,-1.12700471178e-08,9.56966687227e-06,4.87718310183e-10,-7.92308227915e-08,-1.04719257355
2331,9.910692091396706,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994959354,0.990756869316,3.61029095508e-09,1.42276024295e-09,0.135649770498,1.65182605372e-08,-8.55769499708e-09,9.82858182397e-06,2.00799064487e-07,9.16877169743e-08,-1.04719257355
2332,9.91652658282915,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994303703,0.996585428715,4.33646585307e-09,2.77258971337e-09,0.0825683921576,8.15679168653e-09,3.39598305032e-09,9.61686328083e-06,-1.02731121387e-08,-9.98428930643e-08,-1.04719257355
2333,9.88987057328325,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994303703,0.999524891376,2.86875811994e-09,1.2316883069e-09,0.0308216027915,6.30904706256e-09,9.66471880304e-09,9.39227447816e-06,-9.3468052853e-08,4.77998582937e-08,-1.04719257355
2334,9.939344534230669,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994303703,0.999745070934,-9.14107886607e-11,-4.78706674301e-09,-0.0225784126669,1.25967893894e-08,1.02012185366e-08,9.5868099379e-06,1.27509423464e-07,2.60197055013e-07,-1.04719257355
2335,9.933506695276124,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997994303703,0.997114360332,-1.98624272585e-09,-2.35731700826e-09,-0.0759140700102,1.4537079096e-08,8.431058518e-09,9.8628916021e-06,3.2961729346e-08,-1.6423412319e-07,-1.04719257355
2336,9.926031105936255,233.0,4,yaw_ccw,-15.6376438141,76.1891479492,-0.997993707657,0.991841733456,6.31513119576e-10,-1.28869981353e-09,-0.127475455403,2.19901874488e-08,5.46085221487e-09,9.52099799179e-06,6.17214865883e-08,1.76222812343e-07,-1.04719257355
2337,9.902035034704188,233.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.995747745037,0.986229360104,-3.73303402079e-11,-1.75600745056e-09,-0.16538348794,2.50244625022e-08,7.27680093959e-09,0.0280022937804,-9.15857043537e-08,-2.97603257593e-08,-0.433046519756
2338,9.86997242067414,233.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.994908034801,0.984727740288,-4.00467881079e-09,-2.31042740495e-09,-0.174101546407,2.83287295844e-08,2.20234985804e-09,-0.00325888441876,1.07443781872e-07,9.41676461252e-08,0.0447113513947
2339,9.889310934276452,233.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.995532989502,0.986632347107,-3.63463303898e-09,8.53101089771e-10,-0.162962079048,2.72106603916e-08,-3.2359681601e-09,-0.00724896974862,1.20114307833e-07,-6.61330235019e-09,0.37629878521
2340,9.931436852100036,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.996241152287,0.990429222584,-3.89261733957e-09,-3.11931064312e-10,-0.138021811843,2.55763943358e-08,-8.59497539807e-09,-0.00641351751983,-5.16011873231e-08,-4.03662241411e-08,0.598208487034
2341,9.846593029943774,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.996812820435,0.994489252567,-1.44106837574e-09,1.03428286768e-10,-0.104839369655,2.50118734613e-08,-1.41459182146e-08,-0.00514305522665,1.13846262195e-07,-7.63597896025e-08,0.743147850037
2342,9.931577950369388,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.99727678299,0.997927308083,1.50814505329e-09,2.72468403395e-09,-0.0643513426185,2.17482511999e-08,-1.38766749203e-08,-0.00398882199079,8.98250647197e-08,2.20864357914e-08,0.843716919422
2343,9.929602939366104,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.997633934021,0.999809205532,2.79461742636e-09,2.63481436669e-09,-0.0195340067148,1.63105706719e-08,-8.55489901141e-09,-0.00304968701676,7.63705827467e-08,1.68188885041e-09,0.911021113396
2344,9.817759634470619,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.997898221016,0.999643087387,1.31845412366e-09,2.11352846335e-09,0.0267157386988,1.18516689795e-08,-6.20164053444e-09,-0.00231859344058,6.39321910967e-08,-9.93621518397e-10,0.954980492592
2345,9.931013581346011,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.998102843761,0.997094154358,3.80060427574e-09,2.3842856578e-09,0.0761788710952,7.24532212004e-09,-7.12021552829e-10,-0.00171827210579,-5.63053887959e-08,3.68893005032e-08,0.985482811928
2346,9.930754933645867,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.998252868652,0.991937756538,8.40931768664e-10,3.69872577011e-09,0.126726076007,7.63548391181e-10,3.48712947407e-09,-0.00124352390412,-5.9533302732e-08,3.1358609931e-08,1.00589597225
2347,9.927299752427208,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.998357355595,0.984339177608,-2.14021644851e-09,4.66924987563e-09,0.176284998655,-7.07182001847e-09,1.20584930929e-09,-0.000879866653122,-6.21946796286e-08,2.56221959205e-08,1.01922857761
2348,9.936872031177815,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.998431503773,0.973793148994,-1.63584379376e-09,7.90884024937e-10,0.227435678244,-1.1328495475e-08,-5.2986308674e-09,-0.000585579022299,7.84552725008e-08,-4.21597583511e-08,1.02847981453
2349,9.93023767866148,234.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.998478114605,0.960913717747,2.70532396485e-09,-6.93213403347e-11,0.276848077774,-1.22207257647e-08,-4.72655736772e-09,-0.000363191560609,6.87979166969e-08,-3.44530342034e-08,1.03452205658
2350,9.919575433210905,235.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.998505711555,0.944939315319,-7.86405329745e-10,-1.04901964892e-09,0.327245533466,-1.19283614097e-08,-2.0163162251e-09,-0.00018630309205,-7.78175675009e-08,3.28749294454e-09,1.0387147665
2351,9.897338483792335,235.0,6,yaw_cw,-15.6376438141,76.1891479492,-0.99851757288,0.926257431507,-5.6695298456e-10,-1.34326216816e-09,0.376891672611,-8.16595147057e-09,-4.40923075828e-09,-5.19137065567e-05,-1.36746464818e-07,-4.64460079286e-08,1.04152071476
