timestep,frequency,period,aIndex,aName,x,y,z,scalar,i,j,k,dXB,dYB,dZB,dRoll,dPitch,dYaw
7638,19.60010093740946,381.0,8,move_forward,-2.78472805023,29.1853065491,-9.94820976257,0.67963385582,-0.0400694571435,0.0370022729039,0.731521070004,-0.180533662438,2.39509916306,-0.323946326971,-5.84859444643e-05,-3.16455554962,-6.16683746557e-06
7639,19.73948033489738,381.0,8,move_forward,-2.79385471344,29.306427002,-9.96493816376,0.680629014969,0.00403139833361,-0.00396120827645,0.732606470585,-0.178326696157,2.36715197563,-0.278200119734,0.000225669980864,-1.55326068401,-2.65739140559e-06
7640,19.695266716754322,382.0,8,move_forward,-2.80295753479,29.4272937775,-9.97435855865,0.680519342422,0.0136003075168,-0.012838515453,0.73249143362,-0.178754836321,2.37431693077,-0.0980115532875,0.000493839499541,-0.270408064127,-1.61575246693e-06
7641,19.611648306432006,382.0,8,move_forward,-2.81209754944,29.5487384796,-9.97643661499,0.680470466614,0.0161590464413,-0.0152072645724,0.73243945837,-0.179744064808,2.38932728767,0.00511846970767,0.000419004296418,0.0712159126997,-1.19042590541e-06
7642,19.620639004537587,382.0,5,hover,-2.82128763199,29.6709461212,-9.97476100922,0.680463314056,-0.0169117394835,0.0155235938728,0.732422471046,-0.180190071464,2.3971657753,0.0362534597516,0.000151919593918,3.10308408737,-1.60338095156e-06
7643,19.549034504294976,382.0,5,hover,-2.83036708832,29.7917633057,-9.97697162628,0.678664326668,-0.0559809729457,0.0518292114139,0.730475664139,-0.174827486277,2.32684659958,-0.13949906826,0.00012706531561,1.11862885952,-3.434921382e-06
7644,19.28965498210984,382.0,5,hover,-2.83906841278,29.907579422,-9.98879146576,0.678353071213,-0.0602029152215,0.0557590685785,0.730139493942,-0.166496276855,2.21611452103,-0.310253024101,0.000179039197974,0.137039899826,-2.97718816e-06
7645,19.72138161916136,382.0,5,hover,-2.84737420082,30.0181293488,-10.006398201,0.678349137306,-0.060250967741,0.0558101199567,0.730135321617,-0.159395739436,2.1216032505,-0.36519318819,0.000214851359488,-0.175809234381,-2.4222022148e-06
7646,19.518558504895573,382.0,5,hover,-2.85534501076,30.1242313385,-10.0248680115,0.678483903408,-0.0584575384855,0.0541500449181,0.73028087616,-0.153328299522,2.04081869125,-0.351520299911,0.000196317720111,-0.11661042273,-1.90267837752e-06
7647,19.702668169860953,382.0,5,hover,-2.86302232742,30.2264022827,-10.0418424606,0.678655028343,-0.0560985207558,0.0519644506276,0.730465650558,-0.14778599143,1.96702027321,-0.311483502388,0.00016898472677,-0.0988879129291,-1.45985620748e-06
7648,19.534648900149502,382.0,5,hover,-2.87042498589,30.3249263763,-10.0565261841,0.678804457188,-0.0539528764784,0.0499769374728,0.730627119541,-0.142543405294,1.89721298218,-0.264133632183,0.000158575363457,-0.11575127393,-1.11035922146e-06
7649,19.722030742320296,382.0,5,hover,-2.87756538391,30.4199638367,-10.0687990189,0.678940296173,-0.0519256331027,0.0480991378427,0.730773866177,-0.137499809265,1.83005797863,-0.217728421092,0.000157073838636,-0.111487038434,-8.29841496852e-07
7650,19.53055560729386,382.0,5,hover,-2.88445258141,30.5116291046,-10.0788011551,0.679068505764,-0.0499364733696,0.0462564453483,0.730912208557,-0.132612720132,1.76498937607,-0.175343558192,0.000154004010255,-0.102930486202,-6.09525500295e-07
7651,19.59982616578737,382.0,5,hover,-2.8910946846,30.600025177,-10.0867671967,0.679186940193,-0.048027228564,0.0444877557456,0.731039941311,-0.127869129181,1.70183253288,-0.137725040317,0.00014758312318,-0.0994339361787,-4.34570722518e-07
7652,19.406484090520014,382.0,5,hover,-2.89749789238,30.6852493286,-10.0929346085,0.679295539856,-0.0462038442492,0.0427986867726,0.731157362461,-0.123265407979,1.6405402422,-0.104818694293,0.000140384945553,-0.0961143448949,-2.93949227625e-07
7653,19.732793865117262,382.0,5,hover,-2.90402579308,30.7721309662,-10.0977649689,0.679401695728,-0.0443510003388,0.0410823449492,0.731271922588,-0.118541494012,1.57764959335,-0.0747830867767,0.000133865716634,-0.0918164104223,-1.80516693149e-07
7654,19.671250351749368,382.0,5,hover,-2.90961742401,30.8465538025,-10.1007890701,0.679488897324,-0.042768035084,0.0396159850061,0.731366097927,-0.114472493529,1.52347958088,-0.05176525563,0.000130273532704,-0.0882622078061,-9.37961956993e-08
7655,19.557876674003058,382.0,5,hover,-2.91534805298,30.9228210449,-10.1028766632,0.679574668407,-0.0411510020494,0.0381180532277,0.731458723545,-0.110282406211,1.46769869328,-0.0306992884725,0.000124799349578,-0.0848632901907,-4.23613002454e-08
7656,19.724905944319037,382.0,5,hover,-2.92086839676,30.996295929,-10.1039733887,0.67965400219,-0.0395973362029,0.0366788432002,0.73154437542,-0.10622830689,1.41372919083,-0.012735160999,0.000119278833154,-0.0815538316965,5.29235322233e-09
7657,19.63717402500117,382.0,5,hover,-2.92618536949,31.0670566559,-10.1042251587,0.679727315903,-0.038103852421,0.0352953746915,0.731623589993,-0.102308481932,1.36154866219,0.00249515566975,0.000115161892609,-0.0783719420433,5.04735204743e-08
7658,19.611373210954266,382.0,5,hover,-2.93130612373,31.1352043152,-10.1037607193,0.679795265198,-0.0366680324078,0.0339653417468,0.731696844101,-0.0985207557678,1.31112802029,0.0153169883415,0.00011099853873,-0.075347431004,8.69843788109e-08
7659,19.74087391983734,382.0,5,hover,-2.93623685837,31.2008247375,-10.1026964188,0.679858028889,-0.0352874174714,0.0326864607632,0.731764674187,-0.0948626920581,1.26243400574,0.0260241087526,0.000107034829853,-0.07245323807,1.2069169486e-07
7660,19.76049788699548,383.0,8,move_forward,-2.94099473953,31.2641429901,-10.1005535126,0.680641233921,-0.00192972435616,0.00169684260618,0.732612431049,-0.0921930521727,1.22708928585,0.0573402680457,4.94060768688e-05,-3.08142828941,2.61979749894e-07
7661,19.68666951415845,383.0,8,move_forward,-2.94571685791,31.3270149231,-10.0955934525,0.679702162743,0.0384146049619,-0.0357800796628,0.73160725832,-0.0935175940394,1.24583828449,0.149702429771,0.000101239289506,-1.26323997974,1.60663671522e-06
7662,19.72787477423239,383.0,8,move_forward,-2.95056724548,31.3916721344,-10.0852108002,0.679460644722,0.0430715084076,-0.040101017803,0.731348156929,-0.0968395397067,1.29165816307,0.246711581945,0.000175996450707,-0.188398808241,1.41062264447e-06
7663,19.66424124221739,383.0,8,move_forward,-2.95560717583,31.4589443207,-10.0715484619,0.679416179657,0.0438759997487,-0.0408452600241,0.731300354004,-0.100890673697,1.34744215012,0.28216701746,0.000165378442034,0.171914950013,1.16245200843e-06
7664,19.39051440776304,383.0,8,move_forward,-2.9608604908,31.5291481018,-10.0570402145,0.679475128651,0.0428093075752,-0.039851307869,0.731363654137,-0.105140127242,1.40594184399,0.282744437456,9.51926340349e-05,0.0801387131214,9.19683031952e-07
7665,19.567365828170487,383.0,8,move_forward,-2.96633148193,31.6023445129,-10.0429315567,0.679567039013,0.0410889238119,-0.0382499434054,0.731462478638,-0.109378658235,1.46428573132,0.268833339214,5.26350995642e-05,0.0530555434525,7.16312911209e-07
7666,19.63156736921428,383.0,8,move_forward,-2.97201609612,31.6784801483,-10.0297050476,0.679640829563,0.0396545939147,-0.0369145087898,0.731541693211,-0.113508954644,1.52114093304,0.249483510852,6.10465067439e-05,0.0796645134687,5.54449229639e-07
7667,19.652171468464626,383.0,8,move_forward,-2.97790765762,31.7574615479,-10.0175094604,0.679707109928,0.0383194796741,-0.035671569407,0.731612861156,-0.117495015264,1.57601201534,0.228796854615,7.67614401411e-05,0.0772506147623,4.29657404766e-07
7668,19.749053583199924,383.0,8,move_forward,-2.98399853706,31.8391933441,-10.006360054,0.679772078991,0.0369639322162,-0.0344097726047,0.731682777405,-0.12133102119,1.62881815434,0.208563923836,7.69131220295e-05,0.068864017725,3.23124453416e-07
7669,19.756867769529336,383.0,8,move_forward,-2.99028110504,31.9235668182,-9.99621868134,0.67983263731,0.0356551147997,-0.0331913977861,0.731747746468,-0.12501822412,1.67957675457,0.1893491745,6.95227499818e-05,0.0676316767931,2.56281168731e-07
7670,19.670235566123125,383.0,8,move_forward,-2.99674773216,32.0104751587,-9.98702716827,0.679888367653,0.0344040393829,-0.0320267491043,0.73180770874,-0.128559976816,1.72833442688,0.171324506402,6.32899245829e-05,0.0663047730923,1.89975892795e-07
7671,19.573757945137714,383.0,8,move_forward,-3.00339174271,32.099822998,-9.97872161865,0.679940521717,0.0331932604313,-0.0308995656669,0.731863617897,-0.131961405277,1.77516126633,0.154533147812,6.1094542616e-05,0.0636044517159,1.18383510994e-07
7672,19.493158834027366,383.0,8,move_forward,-3.0102057457,32.1915054321,-9.97124195099,0.679989159107,0.0320222787559,-0.0298094823956,0.731915771961,-0.135227948427,1.82013237476,0.138939395547,6.0888036387e-05,0.061273586005,9.63659232411e-08
7673,19.711649896843262,383.0,8,move_forward,-3.017182827,32.285446167,-9.96452903748,0.680034458637,0.0308931674808,-0.0287583898753,0.731964290142,-0.138364925981,1.86332094669,0.12448605895,5.91385287407e-05,0.0592408403754,8.23597048338e-08
7674,19.71137198875866,383.0,8,move_forward,-3.0243165493,32.3815345764,-9.95852470398,0.680076599121,0.0298040285707,-0.0277444962412,0.732009470463,-0.141377478838,1.90479767323,0.111108496785,5.68702926103e-05,0.0571572631598,6.28138607794e-08
7675,19.52619131859742,383.0,8,move_forward,-3.03160095215,32.4797019958,-9.95317745209,0.680115759373,0.0287532135844,-0.026766275987,0.732051551342,-0.144270628691,1.94463145733,0.0987411662936,5.46819210285e-05,0.0551073551178,4.86155506962e-08
7676,19.498414764539074,383.0,8,move_forward,-3.03902983665,32.579864502,-9.94843578339,0.680152177811,0.0277398824692,-0.025822930038,0.732090651989,-0.147049158812,1.98288834095,0.0873213112354,5.30256729689e-05,0.0531452745199,3.49410278488e-08
7677,19.6892571294449,383.0,8,move_forward,-3.04659700394,32.681930542,-9.94425296783,0.680186033249,0.0267629437149,-0.0249134544283,0.732127130032,-0.14971768856,2.01963186264,0.0767865180969,5.07442528033e-05,0.0512411221862,2.72471467611e-08
7678,19.495695825973783,383.0,8,move_forward,-3.05429840088,32.7858352661,-9.94058704376,0.680217564106,0.0258212313056,-0.0240367352962,0.732160925865,-0.15228061378,2.05492281914,0.0670822486281,5.06178221258e-05,0.0493926480412,1.64047140316e-08
7679,19.62642309330064,383.0,8,move_forward,-3.0621278286,32.8915061951,-9.93739700317,0.680246889591,0.0249136406928,-0.0231918338686,0.732192397118,-0.1547421664,2.08881831169,0.0581545233727,4.92875769851e-05,0.0475983433425,-2.26025198558e-09
7680,19.67152712963788,384.0,8,move_forward,-3.07008051872,32.998878479,-9.93464374542,0.680274069309,0.0240391362458,-0.0223777312785,0.732221662998,-0.157106429338,2.12137413025,0.0499509572983,4.63012365799e-05,0.0458619184792,-1.28066428573e-08
7681,19.518558504895573,384.0,8,move_forward,-3.07815146446,33.1078681946,-9.93229103088,0.680299401283,0.0231966935098,-0.0215934328735,0.732248902321,-0.159377261996,2.15264487267,0.0424228236079,4.44323122792e-05,0.0441837087274,-2.63185704341e-08
7682,19.661015042352027,384.0,8,move_forward,-3.08633565903,33.218421936,-9.93030548096,0.680322885513,0.0223852302879,-0.0208379756659,0.73227417469,-0.161558389664,2.18268060684,0.0355241782963,4.38271199528e-05,0.0425565205514,-3.55577611799e-08
7683,19.74812373463911,384.0,8,move_forward,-3.09462881088,33.3304824829,-9.92865562439,0.680344700813,0.0216037388891,-0.0201104283333,0.732297718525,-0.163653299212,2.21152973175,0.0292466748506,4.19648786192e-05,0.0409853309393,-4.09426625936e-08
7684,19.602391000565504,384.0,8,move_forward,-3.10302710533,33.4439811707,-9.92731189728,0.680365085602,0.0208512302488,-0.0194098372012,0.732319533825,-0.165665537119,2.23924088478,0.0235118102282,4.13464040321e-05,0.0394660159945,-4.82261199863e-08
7685,19.742081852627614,384.0,8,move_forward,-3.111525774,33.5588645935,-9.92624950409,0.68038392067,0.0201267171651,-0.0187353584915,0.732339859009,-0.167598500848,2.26586079597,0.018261641264,3.88257249142e-05,0.037996634841,-5.46603224905e-08
7686,19.714985405199602,384.0,8,move_forward,-3.11961293221,33.6682090759,-9.92548274994,0.680400550365,0.0194694399834,-0.0181234255433,0.732357621193,-0.169348075986,2.28995585442,0.0137426145375,3.76419229724e-05,0.036593656987,-6.31504519788e-08
7687,19.538834928842615,384.0,8,move_forward,-3.12829589844,33.7856292725,-9.92489528656,0.680417001247,0.0187962427735,-0.0174967087805,0.732375204563,-0.1711358428,2.31457805634,0.00936350598931,3.62253522326e-05,0.0352558642626,-7.21601978171e-08
7688,19.671342610180144,384.0,8,move_forward,-3.1370677948,33.9042778015,-9.92452049255,0.680432081223,0.0181487202644,-0.016893889755,0.732391655445,-0.17285309732,2.33823037148,0.00538973277435,3.42101739079e-05,0.0339077748358,-7.75592852165e-08
7689,19.654289516597625,384.0,8,move_forward,-3.14592576027,34.0241127014,-9.92433834076,0.680446207523,0.0175255965441,-0.0163137186319,0.732406795025,-0.174502685666,2.36094999313,0.00179531832691,3.47623390553e-05,0.0326221063733,-8.3603680423e-08
7690,19.739573234438684,384.0,8,move_forward,-3.15486598015,34.1450576782,-9.92433166504,0.68045938015,0.0169260650873,-0.0157555751503,0.732420921326,-0.176087349653,2.38277554512,-0.00144733081106,3.29467184201e-05,0.0313947424293,-8.39407903186e-08
7691,19.72787477423239,384.0,8,move_forward,-3.163885355,34.2671051025,-9.92448043823,0.680471539497,0.01634965837,-0.0152189526707,0.732434034348,-0.177609533072,2.40374207497,-0.00436331471428,3.11576877721e-05,0.0302838888019,-8.6640312702e-08
7692,19.657513509460138,384.0,8,move_forward,-3.17298102379,34.3902168274,-9.92476844788,0.680482923985,0.0157944504172,-0.0147020360455,0.732446193695,-0.179071739316,2.42388296127,-0.00698247831315,3.0652325222e-05,0.0290354508907,-8.87278446271e-08
7693,19.62770890951037,384.0,8,move_forward,-3.18214917183,34.5143280029,-9.92518520355,0.680493533611,0.0152608631179,-0.0142052741721,0.732457518578,-0.180476412177,2.44323158264,-0.0093234796077,2.88300361717e-05,0.0280152764171,-9.42859017528e-08
7694,19.654934230565566,384.0,8,move_forward,-3.19138622284,34.6394119263,-9.92571544647,0.680503308773,0.014747553505,-0.0137273976579,0.732468008995,-0.181825757027,2.46181845665,-0.0114069636911,2.76130049315e-05,0.0269372537732,-9.28826011659e-08
7695,19.630189173757174,384.0,8,move_forward,-3.20069217682,34.7654190063,-9.9263458252,0.680512368679,0.0142536787316,-0.0132675915956,0.732477784157,-0.183121949434,2.47967457771,-0.0132539588958,2.6362706194e-05,0.0258975066245,-9.3615462049e-08
7696,19.479940923488485,384.0,8,move_forward,-3.21006345749,34.8923225403,-9.92706394196,0.680520832539,0.0137787526473,-0.0128254145384,0.732486903667,-0.184367120266,2.49682831764,-0.0148828160018,2.56844086834e-05,0.0249103996903,-9.80489076596e-08
7697,19.6604620858079,384.0,8,move_forward,-3.21949672699,35.0200843811,-9.92786026001,0.680528819561,0.0133220553398,-0.0124002238736,0.732495307922,-0.185563281178,2.51330709457,-0.0163113027811,2.6735395295e-05,0.0239564478397,-9.39697031299e-08
7698,19.523282876240483,384.0,8,move_forward,-3.22898983955,35.1486701965,-9.92872428894,0.680535912514,0.0128828864545,-0.0119913853705,0.732503354549,-0.186712354422,2.52913808823,-0.0175563897938,2.31704962061e-05,0.0230344757438,-1.00139672554e-07
7699,19.665163208086796,384.0,8,move_forward,-3.238540411,35.2780456543,-9.92964839935,0.680542945862,0.0124606769532,-0.0115981977433,0.732510447502,-0.187816187739,2.54434609413,-0.0186324100941,2.3888924261e-05,0.0221496038139,-9.75040919116e-08
7700,19.708408123373022,385.0,8,move_forward,-3.24814605713,35.4081764221,-9.93062210083,0.68054908514,0.0120546612889,-0.0112202726305,0.73251748085,-0.188876643777,2.5589556694,-0.0195529349148,2.20666170208e-05,0.0212956089526,-9.84593242492e-08
7701,19.475870523172933,385.0,8,move_forward,-3.25780510902,35.5390434265,-9.93163967133,0.680555164814,0.0116644036025,-0.0108568500727,0.732523560524,-0.189895316958,2.5729906559,-0.0203321874142,2.26054671657e-05,0.0204739272594,-1.05956225127e-07
7702,19.648488993614937,385.0,8,move_forward,-3.26751494408,35.6706123352,-9.93269443512,0.680560529232,0.0112891411409,-0.0105075435713,0.732529580593,-0.190873891115,2.58647370338,-0.0209821499884,2.02244664251e-05,0.0196834113449,-1.05826536867e-07
7703,19.558332672731765,385.0,8,move_forward,-3.27727365494,35.8028526306,-9.93377780914,0.680565655231,0.0109284641221,-0.010171700269,0.732535004616,-0.191814005375,2.59942722321,-0.0215343628079,2.03243325814e-05,0.018922207877,-1.1093589336e-07
7704,19.541839054754185,385.0,-8,move_backward,-3.28707122803,35.9356307983,-9.93441581726,0.680342078209,-0.0217552427202,0.0201937519014,0.732293426991,-0.191891521215,2.6006629467,-0.0248004235327,1.34012461785e-05,3.09741234779,-1.58875948841e-07
7705,19.528009535160905,385.0,-8,move_backward,-3.29672694206,36.066493988,-9.94066905975,0.677770793438,-0.0672370195389,0.0624499134719,0.729524493217,-0.185522764921,2.51444625854,-0.241150617599,2.60823780991e-05,2.62619495392,-4.24269472887e-07
7706,19.283890337144776,385.0,-8,move_backward,-3.30586886406,36.1903953552,-9.95948505402,0.673069179058,-0.108997888863,0.101249314845,0.72446256876,-0.171851113439,2.32907414436,-0.495517909527,4.04502497986e-05,1.77890884876,-6.52760036246e-07
7707,19.607064389158463,385.0,-8,move_backward,-3.31418704987,36.3031234741,-9.99008464813,0.669311344624,-0.133137285709,0.123677350581,0.720417022705,-0.154165327549,2.08916306496,-0.684671282768,4.19705029344e-05,0.253553509712,-7.00290172517e-07
7708,19.629454215299944,385.0,-8,move_backward,-3.32163047791,36.4039916992,-10.0270681381,0.669800043106,-0.130258217454,0.121003367007,0.7209430933,-0.138629108667,1.87838172913,-0.737193882465,2.92161021207e-05,-0.0886850357056,-5.58061060474e-07
7709,19.530191842056247,385.0,-8,move_backward,-3.32838797569,36.4955558777,-10.0632600784,0.67041683197,-0.126528099179,0.117538444698,0.721607089043,-0.126745194197,1.71714794636,-0.670825839043,1.44725563587e-05,-0.263080269098,-4.52129967243e-07
7710,19.643979842260066,385.0,-8,move_backward,-3.33458518982,36.5795097351,-10.0947732925,0.671052455902,-0.122561015189,0.113853238523,0.722291469574,-0.11642549932,1.57713639736,-0.561710953712,7.23194489183e-06,-0.233497470617,-3.62141292953e-07
7711,19.721752541448414,385.0,-8,move_backward,-3.34027242661,36.6565437317,-10.1204586029,0.671699762344,-0.118380196393,0.109969377518,0.722988426685,-0.106660112739,1.44464635849,-0.445820450783,8.93113156053e-06,-0.201692998409,-2.82087484038e-07
7712,19.731215776301678,385.0,-8,move_backward,-3.34546732903,36.7269058228,-10.1403684616,0.672292768955,-0.114413306117,0.106284335256,0.723626732826,-0.0970936492085,1.31485593319,-0.336620688438,1.02388266896e-05,-0.203669130802,-2.21092946617e-07
7713,19.491528259273373,385.0,-8,move_backward,-3.35017704964,36.7906761169,-10.1549873352,0.672838509083,-0.110633917153,0.102773495018,0.7242141366,-0.0876134335995,1.18623554707,-0.238771796227,1.16070723379e-05,-0.199961185455,-1.64328753272e-07
7714,19.608072667093644,385.0,-8,move_backward,-3.35440444946,36.84790802,-10.164932251,0.673351228237,-0.106959059834,0.0993596315384,0.724765896797,-0.0782004594803,1.05852782726,-0.153216436505,1.28295650939e-05,-0.19085586071,-1.12297044552e-07
7715,19.583811142446258,385.0,-8,move_backward,-3.35815477371,36.8986625671,-10.1708173752,0.673830807209,-0.103399939835,0.0960534214973,0.72528219223,-0.0688700973988,0.931941211224,-0.0794510319829,1.02413068817e-05,-0.184335753322,-1.0065260625e-07
7716,19.341157157415648,385.0,-8,move_backward,-3.36143136024,36.9429931641,-10.1732196808,0.674278199673,-0.0999631211162,0.0928607732058,0.725763857365,-0.0596461482346,0.806798219681,-0.0165345445275,9.12971427169e-06,-0.178894817829,-9.27033667608e-08
7717,19.576772820409897,385.0,-8,move_backward,-3.36439180374,36.9830245972,-10.1725549698,0.674719929695,-0.0964481458068,0.0895955115557,0.726239264011,-0.0500218570232,0.67622423172,0.039430052042,8.27755593491e-06,-0.174293652177,-8.6927933296e-08
7718,19.6573292528038,385.0,-8,move_backward,-3.36671423912,37.0144119263,-10.1693916321,0.675108730793,-0.093241892755,0.0866171121597,0.726657927036,-0.04108851403,0.555024504662,0.0833136513829,1.01059422377e-05,-0.168090969324,-7.51295345935e-08
7719,19.73446505784875,385.0,-8,move_backward,-3.36848807335,37.0383644104,-10.1645460129,0.675453364849,-0.0903035253286,0.0838874205947,0.727028906345,-0.0328350998461,0.443049401045,0.11754475534,9.9391090771e-06,-0.162330627441,-7.53169402401e-08
7720,19.277331703259076,386.0,-8,move_backward,-3.36994290352,37.057975769,-10.1577634811,0.675796866417,-0.0872742757201,0.0810734257102,0.727398753166,-0.0242446437478,0.326502144337,0.147265553474,7.07193157723e-06,-0.158145844936,-6.41087467557e-08
7721,19.72592637881004,386.0,-8,move_backward,-3.37101149559,37.0723381042,-10.1491088867,0.676135718822,-0.0841784253716,0.0781974941492,0.727763473988,-0.0153625570238,0.205998599529,0.172152295709,8.46153125167e-06,-0.153533324599,-5.58774573278e-08
7722,19.74849566355598,386.0,-8,move_backward,-3.37158513069,37.0800018311,-10.1398468018,0.676434397697,-0.0813503861427,0.0755704343319,0.728085041046,-0.00718412501737,0.0950417816639,0.190210327506,9.73818714556e-06,-0.148097410798,-4.38344791576e-08
7723,19.74607837598629,386.0,-8,move_backward,-3.37174916267,37.0821075439,-10.1303949356,0.676699101925,-0.0787590518594,0.0731631666422,0.728369772434,0.000321201747283,-0.00678325584158,0.202987581491,8.81339838088e-06,-0.143330186605,-4.17317416179e-08
7724,19.673095684803002,386.0,-8,move_backward,-3.3715338707,37.0790634155,-10.1197786331,0.676962792873,-0.0760865136981,0.0706805512309,0.728653907776,0.00808624271303,-0.112131431699,0.212654724717,1.1220831766e-05,-0.139622703195,-3.68462629297e-08
7725,19.75630940829573,386.0,-8,move_backward,-3.37092804909,37.0707244873,-10.1087627411,0.67720925808,-0.0735007748008,0.0682784691453,0.728919267654,0.0156313702464,-0.214496314526,0.218820184469,7.04372178006e-06,-0.134797766805,-2.6082357607e-08
7726,19.650145936500053,386.0,-8,move_backward,-3.36994338036,37.0572395325,-10.0975103378,0.677439451218,-0.0710006579757,0.0659559965134,0.729167044163,0.0229555610567,-0.313863188028,0.221976429224,5.52712390345e-06,-0.131920129061,-1.8804115598e-08
7727,19.59350854409388,386.0,-8,move_backward,-3.36859059334,37.0387611389,-10.0861663818,0.677655220032,-0.068572871387,0.0637006908655,0.729399383068,0.0300575289875,-0.410214990377,0.222555533051,7.73521878727e-06,-0.127424448729,-6.55964882412e-09
7728,19.72666857930308,386.0,-8,move_backward,-3.36688137054,37.0154418945,-10.074848175,0.677857339382,-0.0662180036306,0.0615131184459,0.729616940022,0.036937687546,-0.5035572052,0.220948129892,7.52901223677e-06,-0.123317085207,9.11375697132e-11
7729,19.639840607601574,386.0,-8,move_backward,-3.36482715607,36.9874458313,-10.063659668,0.678046166897,-0.0639378651977,0.0593949817121,0.729820251465,0.0435973964632,-0.59390848875,0.217499107122,8.16754163679e-06,-0.11956448108,7.46852979461e-09
7730,19.694804310567463,386.0,-8,move_backward,-3.36243867874,36.9549102783,-10.0526885986,0.67822265625,-0.0617298409343,0.0573438294232,0.730010390282,0.0500386059284,-0.681295216084,0.212539404631,8.88591239345e-06,-0.11579310149,9.95193438769e-09
7731,19.708963780237955,386.0,-8,move_backward,-3.35972690582,36.9179954529,-10.0420017242,0.678387701511,-0.0595915727317,0.0553574748337,0.730188071728,0.0562644377351,-0.76576000452,0.20633007586,5.49391415916e-06,-0.112086929381,1.50282080114e-08
7732,19.729359524347107,386.0,-8,move_backward,-3.3567032814,36.8768463135,-10.03166008,0.678541898727,-0.0575215816498,0.0534345731139,0.730354070663,0.0622789114714,-0.847356915474,0.199075207114,5.32107651452e-06,-0.108501337469,2.1290905039e-08
7733,19.71433674572511,386.0,-8,move_backward,-3.35337781906,36.8316078186,-10.0217094421,0.678685843945,-0.0555182173848,0.0515735633671,0.73050904274,0.0680857002735,-0.926136255264,0.191013738513,5.42760790267e-06,-0.105007179081,2.15851336804e-08
7734,19.712020453146224,386.0,-8,move_backward,-3.34976172447,36.7824249268,-10.0121870041,0.678820371628,-0.053579788655,0.0497728511691,0.730653703213,0.0736890882254,-1.0021559,0.182343915105,6.09948619967e-06,-0.101596131921,2.31864696332e-08
7735,19.642047982316882,386.0,-8,move_backward,-3.3461022377,36.7326545715,-10.0036392212,0.678938746452,-0.0518121831119,0.0481308177114,0.730781197548,0.0787811875343,-1.07123911381,0.173779278994,8.20135028334e-06,-0.0980030819774,2.58515715501e-08
7736,19.655026336013798,386.0,-8,move_backward,-3.34195065498,36.6762046814,-9.99501419067,0.679056465626,-0.0499924905598,0.0464404150844,0.730907976627,0.0840032622218,-1.14208543301,0.164383590221,5.09539404447e-06,-0.0950106978416,2.70630309274e-08
7737,19.72546253186226,386.0,-8,move_backward,-3.33753752708,36.6162071228,-9.98687458038,0.679166078568,-0.0482358001173,0.0448085591197,0.731025993824,0.0890361815691,-1.21036589146,0.154799133539,3.92492665924e-06,-0.0916785225272,3.00634681594e-08
7738,19.75519278050435,386.0,-8,move_backward,-3.33287215233,36.5527877808,-9.97922706604,0.679268300533,-0.0465373396873,0.0432307682931,0.731136083603,0.0938853770494,-1.27615320683,0.145142763853,4.25096823164e-06,-0.088559396565,3.34011573955e-08
7739,19.6619367057158,386.0,-8,move_backward,-3.32796406746,36.486076355,-9.97207069397,0.679363489151,-0.0448995009065,0.0417093001306,0.731238543987,0.098556406796,-1.33952307701,0.135507643223,5.20887715538e-06,-0.0862212628126,3.58927145783e-08
7740,19.637265964071183,387.0,-8,move_backward,-3.32282209396,36.4161987305,-9.96540355682,0.679452180862,-0.0433145463467,0.0402369387448,0.731334209442,0.103054448962,-1.4005459547,0.125963360071,6.37298035144e-06,-0.0830941721797,4.10203604417e-08
7741,19.474062002330776,387.0,-8,move_backward,-3.31745529175,36.3432617188,-9.95921993256,0.679534971714,-0.0417822562158,0.0388135164976,0.731423318386,0.107384875417,-1.45929503441,0.116573296487,3.10745667775e-06,-0.0801969990134,4.6913491758e-08
7742,19.491437679785488,387.0,-8,move_backward,-3.31187152863,36.2673835754,-9.95351028442,0.679612219334,-0.0403004400432,0.0374369733036,0.731506407261,0.111552916467,-1.51584088802,0.107386276126,3.59316095455e-06,-0.0770263969898,4.35126885634e-08
7743,19.579240227427622,387.0,-8,move_backward,-3.30607962608,36.1886749268,-9.94826221466,0.679684102535,-0.0388720184565,0.0361100584269,0.731583595276,0.115563981235,-1.57025706768,0.0984514430165,4.96345546708e-06,-0.074547611177,4.29619717579e-08
7744,19.667929624488877,387.0,-8,move_backward,-3.3000869751,36.1072425842,-9.9434633255,0.679750919342,-0.0374940671027,0.0348300375044,0.731655538082,0.119423292577,-1.62261426449,0.0898044556379,7.05206002749e-06,-0.0719983056188,4.71095873422e-08
7745,19.723792863457668,387.0,-8,move_backward,-3.29390120506,36.0231971741,-9.93909645081,0.679813086987,-0.0361638627946,0.0335943438113,0.731722533703,0.123136021197,-1.67298328876,0.0814737007022,4.89060130349e-06,-0.0694444775581,4.77155239764e-08
7746,19.541656960220656,387.0,-8,move_backward,-3.28752994537,35.9366340637,-9.93514442444,0.679870903492,-0.0348822697997,0.0324037820101,0.731784641743,0.126707419753,-1.72143495083,0.0734803751111,2.13054181586e-06,-0.0673709139228,4.99938721532e-08
